d_week_seq1,rnd1,rnd2,rnd3,rnd4,rnd5,rnd6,rnd7
5274,0.93,1.07,1.09,1.0,1.04,1.03,1.03
5274,0.93,1.07,1.09,1.0,1.04,1.03,1.03
5274,0.93,1.07,1.09,1.0,1.04,1.03,1.03
5274,0.93,1.07,1.09,1.0,1.04,1.03,1.03
5274,0.93,1.07,1.09,1.0,1.04,1.03,1.03
5274,0.93,1.07,1.09,1.0,1.04,1.03,1.03
5274,0.93,1.07,1.09,1.0,1.04,1.03,1.03
5274,0.93,1.07,1.09,1.0,1.04,1.03,1.03
5274,0.93,1.07,1.09,1.0,1.04,1.03,1.03
5274,0.93,1.07,1.09,1.0,1.04,1.03,1.03
5274,0.93,1.07,1.09,1.0,1.04,1.03,1.03
5274,0.93,1.07,1.09,1.0,1.04,1.03,1.03
5274,0.93,1.07,1.09,1.0,1.04,1.03,1.03
5274,0.93,1.07,1.09,1.0,1.04,1.03,1.03
5274,0.93,1.07,1.09,1.0,1.04,1.03,1.03
5274,0.93,1.07,1.09,1.0,1.04,1.03,1.03
5274,0.93,1.07,1.09,1.0,1.04,1.03,1.03
5274,0.93,1.07,1.09,1.0,1.04,1.03,1.03
5274,0.93,1.07,1.09,1.0,1.04,1.03,1.03
5274,0.93,1.07,1.09,1.0,1.04,1.03,1.03
5274,0.93,1.07,1.09,1.0,1.04,1.03,1.03
5274,0.93,1.07,1.09,1.0,1.04,1.03,1.03
5274,0.93,1.07,1.09,1.0,1.04,1.03,1.03
5274,0.93,1.07,1.09,1.0,1.04,1.03,1.03
5274,0.93,1.07,1.09,1.0,1.04,1.03,1.03
5274,0.93,1.07,1.09,1.0,1.04,1.03,1.03
5274,0.93,1.07,1.09,1.0,1.04,1.03,1.03
5274,0.93,1.07,1.09,1.0,1.04,1.03,1.03
5274,0.93,1.07,1.09,1.0,1.04,1.03,1.03
5274,0.93,1.07,1.09,1.0,1.04,1.03,1.03
5274,0.93,1.07,1.09,1.0,1.04,1.03,1.03
5274,0.93,1.07,1.09,1.0,1.04,1.03,1.03
5275,0.95,0.99,1.02,0.95,1.01,0.98,1.03
5275,0.95,0.99,1.02,0.95,1.01,0.98,1.03
5275,0.95,0.99,1.02,0.95,1.01,0.98,1.03
5275,0.95,0.99,1.02,0.95,1.01,0.98,1.03
5275,0.95,0.99,1.02,0.95,1.01,0.98,1.03
5275,0.95,0.99,1.02,0.95,1.01,0.98,1.03
5275,0.95,0.99,1.02,0.95,1.01,0.98,1.03
5275,0.95,0.99,1.02,0.95,1.01,0.98,1.03
5275,0.95,0.99,1.02,0.95,1.01,0.98,1.03
5275,0.95,0.99,1.02,0.95,1.01,0.98,1.03
5275,0.95,0.99,1.02,0.95,1.01,0.98,1.03
5275,0.95,0.99,1.02,0.95,1.01,0.98,1.03
5275,0.95,0.99,1.02,0.95,1.01,0.98,1.03
5275,0.95,0.99,1.02,0.95,1.01,0.98,1.03
5275,0.95,0.99,1.02,0.95,1.01,0.98,1.03
5275,0.95,0.99,1.02,0.95,1.01,0.98,1.03
5275,0.95,0.99,1.02,0.95,1.01,0.98,1.03
5275,0.95,0.99,1.02,0.95,1.01,0.98,1.03
5275,0.95,0.99,1.02,0.95,1.01,0.98,1.03
5275,0.95,0.99,1.02,0.95,1.01,0.98,1.03
5275,0.95,0.99,1.02,0.95,1.01,0.98,1.03
5275,0.95,0.99,1.02,0.95,1.01,0.98,1.03
5275,0.95,0.99,1.02,0.95,1.01,0.98,1.03
5275,0.95,0.99,1.02,0.95,1.01,0.98,1.03
5275,0.95,0.99,1.02,0.95,1.01,0.98,1.03
5275,0.95,0.99,1.02,0.95,1.01,0.98,1.03
5275,0.95,0.99,1.02,0.95,1.01,0.98,1.03
5275,0.95,0.99,1.02,0.95,1.01,0.98,1.03
5275,0.95,0.99,1.02,0.95,1.01,0.98,1.03
5275,0.95,0.99,1.02,0.95,1.01,0.98,1.03
5275,0.95,0.99,1.02,0.95,1.01,0.98,1.03
5275,0.95,0.99,1.02,0.95,1.01,0.98,1.03
5275,0.95,0.99,1.02,0.95,1.01,0.98,1.03
5275,0.95,0.99,1.02,0.95,1.01,0.98,1.03
5275,0.95,0.99,1.02,0.95,1.01,0.98,1.03
5275,0.95,0.99,1.02,0.95,1.01,0.98,1.03
5275,0.95,0.99,1.02,0.95,1.01,0.98,1.03
5275,0.95,0.99,1.02,0.95,1.01,0.98,1.03
5275,0.95,0.99,1.02,0.95,1.01,0.98,1.03
5275,0.95,0.99,1.02,0.95,1.01,0.98,1.03
5275,0.95,0.99,1.02,0.95,1.01,0.98,1.03
5275,0.95,0.99,1.02,0.95,1.01,0.98,1.03
5275,0.95,0.99,1.02,0.95,1.01,0.98,1.03
5275,0.95,0.99,1.02,0.95,1.01,0.98,1.03
5275,0.95,0.99,1.02,0.95,1.01,0.98,1.03
5275,0.95,0.99,1.02,0.95,1.01,0.98,1.03
5275,0.95,0.99,1.02,0.95,1.01,0.98,1.03
5275,0.95,0.99,1.02,0.95,1.01,0.98,1.03
5275,0.95,0.99,1.02,0.95,1.01,0.98,1.03
5276,1.03,1.0,1.0,0.97,0.98,1.0,0.94
5276,1.03,1.0,1.0,0.97,0.98,1.0,0.94
5276,1.03,1.0,1.0,0.97,0.98,1.0,0.94
5276,1.03,1.0,1.0,0.97,0.98,1.0,0.94
5276,1.03,1.0,1.0,0.97,0.98,1.0,0.94
5276,1.03,1.0,1.0,0.97,0.98,1.0,0.94
5276,1.03,1.0,1.0,0.97,0.98,1.0,0.94
5276,1.03,1.0,1.0,0.97,0.98,1.0,0.94
5276,1.03,1.0,1.0,0.97,0.98,1.0,0.94
5276,1.03,1.0,1.0,0.97,0.98,1.0,0.94
5276,1.03,1.0,1.0,0.97,0.98,1.0,0.94
5276,1.03,1.0,1.0,0.97,0.98,1.0,0.94
5276,1.03,1.0,1.0,0.97,0.98,1.0,0.94
5276,1.03,1.0,1.0,0.97,0.98,1.0,0.94
5276,1.03,1.0,1.0,0.97,0.98,1.0,0.94
5276,1.03,1.0,1.0,0.97,0.98,1.0,0.94
5276,1.03,1.0,1.0,0.97,0.98,1.0,0.94
5276,1.03,1.0,1.0,0.97,0.98,1.0,0.94
5276,1.03,1.0,1.0,0.97,0.98,1.0,0.94
5276,1.03,1.0,1.0,0.97,0.98,1.0,0.94
5276,1.03,1.0,1.0,0.97,0.98,1.0,0.94
5276,1.03,1.0,1.0,0.97,0.98,1.0,0.94
5276,1.03,1.0,1.0,0.97,0.98,1.0,0.94
5276,1.03,1.0,1.0,0.97,0.98,1.0,0.94
5276,1.03,1.0,1.0,0.97,0.98,1.0,0.94
5276,1.03,1.0,1.0,0.97,0.98,1.0,0.94
5276,1.03,1.0,1.0,0.97,0.98,1.0,0.94
5276,1.03,1.0,1.0,0.97,0.98,1.0,0.94
5276,1.03,1.0,1.0,0.97,0.98,1.0,0.94
5276,1.03,1.0,1.0,0.97,0.98,1.0,0.94
5276,1.03,1.0,1.0,0.97,0.98,1.0,0.94
5276,1.03,1.0,1.0,0.97,0.98,1.0,0.94
5276,1.03,1.0,1.0,0.97,0.98,1.0,0.94
5276,1.03,1.0,1.0,0.97,0.98,1.0,0.94
5276,1.03,1.0,1.0,0.97,0.98,1.0,0.94
5276,1.03,1.0,1.0,0.97,0.98,1.0,0.94
5276,1.03,1.0,1.0,0.97,0.98,1.0,0.94
5276,1.03,1.0,1.0,0.97,0.98,1.0,0.94
5276,1.03,1.0,1.0,0.97,0.98,1.0,0.94
5276,1.03,1.0,1.0,0.97,0.98,1.0,0.94
5276,1.03,1.0,1.0,0.97,0.98,1.0,0.94
5276,1.03,1.0,1.0,0.97,0.98,1.0,0.94
5276,1.03,1.0,1.0,0.97,0.98,1.0,0.94
5276,1.03,1.0,1.0,0.97,0.98,1.0,0.94
5276,1.03,1.0,1.0,0.97,0.98,1.0,0.94
5276,1.03,1.0,1.0,0.97,0.98,1.0,0.94
5276,1.03,1.0,1.0,0.97,0.98,1.0,0.94
5276,1.03,1.0,1.0,0.97,0.98,1.0,0.94
5276,1.03,1.0,1.0,0.97,0.98,1.0,0.94
5277,1.07,0.95,0.99,0.94,0.97,1.01,0.95
5277,1.07,0.95,0.99,0.94,0.97,1.01,0.95
5277,1.07,0.95,0.99,0.94,0.97,1.01,0.95
5277,1.07,0.95,0.99,0.94,0.97,1.01,0.95
5277,1.07,0.95,0.99,0.94,0.97,1.01,0.95
5277,1.07,0.95,0.99,0.94,0.97,1.01,0.95
5277,1.07,0.95,0.99,0.94,0.97,1.01,0.95
5277,1.07,0.95,0.99,0.94,0.97,1.01,0.95
5277,1.07,0.95,0.99,0.94,0.97,1.01,0.95
5277,1.07,0.95,0.99,0.94,0.97,1.01,0.95
5277,1.07,0.95,0.99,0.94,0.97,1.01,0.95
5277,1.07,0.95,0.99,0.94,0.97,1.01,0.95
5277,1.07,0.95,0.99,0.94,0.97,1.01,0.95
5277,1.07,0.95,0.99,0.94,0.97,1.01,0.95
5277,1.07,0.95,0.99,0.94,0.97,1.01,0.95
5277,1.07,0.95,0.99,0.94,0.97,1.01,0.95
5277,1.07,0.95,0.99,0.94,0.97,1.01,0.95
5277,1.07,0.95,0.99,0.94,0.97,1.01,0.95
5277,1.07,0.95,0.99,0.94,0.97,1.01,0.95
5277,1.07,0.95,0.99,0.94,0.97,1.01,0.95
5277,1.07,0.95,0.99,0.94,0.97,1.01,0.95
5277,1.07,0.95,0.99,0.94,0.97,1.01,0.95
5277,1.07,0.95,0.99,0.94,0.97,1.01,0.95
5277,1.07,0.95,0.99,0.94,0.97,1.01,0.95
5277,1.07,0.95,0.99,0.94,0.97,1.01,0.95
5277,1.07,0.95,0.99,0.94,0.97,1.01,0.95
5277,1.07,0.95,0.99,0.94,0.97,1.01,0.95
5277,1.07,0.95,0.99,0.94,0.97,1.01,0.95
5277,1.07,0.95,0.99,0.94,0.97,1.01,0.95
5277,1.07,0.95,0.99,0.94,0.97,1.01,0.95
5277,1.07,0.95,0.99,0.94,0.97,1.01,0.95
5277,1.07,0.95,0.99,0.94,0.97,1.01,0.95
5277,1.07,0.95,0.99,0.94,0.97,1.01,0.95
5277,1.07,0.95,0.99,0.94,0.97,1.01,0.95
5277,1.07,0.95,0.99,0.94,0.97,1.01,0.95
5277,1.07,0.95,0.99,0.94,0.97,1.01,0.95
5277,1.07,0.95,0.99,0.94,0.97,1.01,0.95
5277,1.07,0.95,0.99,0.94,0.97,1.01,0.95
5277,1.07,0.95,0.99,0.94,0.97,1.01,0.95
5277,1.07,0.95,0.99,0.94,0.97,1.01,0.95
5277,1.07,0.95,0.99,0.94,0.97,1.01,0.95
5277,1.07,0.95,0.99,0.94,0.97,1.01,0.95
5277,1.07,0.95,0.99,0.94,0.97,1.01,0.95
5277,1.07,0.95,0.99,0.94,0.97,1.01,0.95
5277,1.07,0.95,0.99,0.94,0.97,1.01,0.95
5277,1.07,0.95,0.99,0.94,0.97,1.01,0.95
5277,1.07,0.95,0.99,0.94,0.97,1.01,0.95
5277,1.07,0.95,0.99,0.94,0.97,1.01,0.95
5277,1.07,0.95,0.99,0.94,0.97,1.01,0.95
5278,0.98,0.92,0.98,0.96,0.94,3.37,1.49
5278,0.98,0.92,0.98,0.96,0.94,3.37,1.49
5278,0.98,0.92,0.98,0.96,0.94,3.37,1.49
5278,0.98,0.92,0.98,0.96,0.94,3.37,1.49
5278,0.98,0.92,0.98,0.96,0.94,3.37,1.49
5278,0.98,0.92,0.98,0.96,0.94,3.37,1.49
5278,0.98,0.92,0.98,0.96,0.94,3.37,1.49
5278,0.98,0.92,0.98,0.96,0.94,3.37,1.49
5278,0.98,0.92,0.98,0.96,0.94,3.37,1.49
5278,0.98,0.92,0.98,0.96,0.94,3.37,1.49
5278,0.98,0.92,0.98,0.96,0.94,3.37,1.49
5278,0.98,0.92,0.98,0.96,0.94,3.37,1.49
5278,0.98,0.92,0.98,0.96,0.94,3.37,1.49
5278,0.98,0.92,0.98,0.96,0.94,3.37,1.49
5278,0.98,0.92,0.98,0.96,0.94,3.37,1.49
5278,0.98,0.92,0.98,0.96,0.94,3.37,1.49
5278,0.98,0.92,0.98,0.96,0.94,3.37,1.49
5278,0.98,0.92,0.98,0.96,0.94,3.37,1.49
5278,0.98,0.92,0.98,0.96,0.94,3.37,1.49
5278,0.98,0.92,0.98,0.96,0.94,3.37,1.49
5278,0.98,0.92,0.98,0.96,0.94,3.37,1.49
5278,0.98,0.92,0.98,0.96,0.94,3.37,1.49
5278,0.98,0.92,0.98,0.96,0.94,3.37,1.49
5278,0.98,0.92,0.98,0.96,0.94,3.37,1.49
5278,0.98,0.92,0.98,0.96,0.94,3.37,1.49
5278,0.98,0.92,0.98,0.96,0.94,3.37,1.49
5278,0.98,0.92,0.98,0.96,0.94,3.37,1.49
5278,0.98,0.92,0.98,0.96,0.94,3.37,1.49
5278,0.98,0.92,0.98,0.96,0.94,3.37,1.49
5278,0.98,0.92,0.98,0.96,0.94,3.37,1.49
5278,0.98,0.92,0.98,0.96,0.94,3.37,1.49
5278,0.98,0.92,0.98,0.96,0.94,3.37,1.49
5278,0.98,0.92,0.98,0.96,0.94,3.37,1.49
5278,0.98,0.92,0.98,0.96,0.94,3.37,1.49
5278,0.98,0.92,0.98,0.96,0.94,3.37,1.49
5278,0.98,0.92,0.98,0.96,0.94,3.37,1.49
5278,0.98,0.92,0.98,0.96,0.94,3.37,1.49
5278,0.98,0.92,0.98,0.96,0.94,3.37,1.49
5278,0.98,0.92,0.98,0.96,0.94,3.37,1.49
5278,0.98,0.92,0.98,0.96,0.94,3.37,1.49
5278,0.98,0.92,0.98,0.96,0.94,3.37,1.49
5278,0.98,0.92,0.98,0.96,0.94,3.37,1.49
5278,0.98,0.92,0.98,0.96,0.94,3.37,1.49
5278,0.98,0.92,0.98,0.96,0.94,3.37,1.49
5278,0.98,0.92,0.98,0.96,0.94,3.37,1.49
5278,0.98,0.92,0.98,0.96,0.94,3.37,1.49
5278,0.98,0.92,0.98,0.96,0.94,3.37,1.49
5278,0.98,0.92,0.98,0.96,0.94,3.37,1.49
5278,0.98,0.92,0.98,0.96,0.94,3.37,1.49
5279,0.97,1.05,0.97,1.07,0.3,0.64,0.97
5279,0.97,1.05,0.97,1.07,0.3,0.64,0.97
5279,0.97,1.05,0.97,1.07,0.3,0.64,0.97
5279,0.97,1.05,0.97,1.07,0.3,0.64,0.97
5279,0.97,1.05,0.97,1.07,0.3,0.64,0.97
5279,0.97,1.05,0.97,1.07,0.3,0.64,0.97
5279,0.97,1.05,0.97,1.07,0.3,0.64,0.97
5279,0.97,1.05,0.97,1.07,0.3,0.64,0.97
5279,0.97,1.05,0.97,1.07,0.3,0.64,0.97
5279,0.97,1.05,0.97,1.07,0.3,0.64,0.97
5279,0.97,1.05,0.97,1.07,0.3,0.64,0.97
5279,0.97,1.05,0.97,1.07,0.3,0.64,0.97
5279,0.97,1.05,0.97,1.07,0.3,0.64,0.97
5279,0.97,1.05,0.97,1.07,0.3,0.64,0.97
5279,0.97,1.05,0.97,1.07,0.3,0.64,0.97
5279,0.97,1.05,0.97,1.07,0.3,0.64,0.97
5279,0.97,1.05,0.97,1.07,0.3,0.64,0.97
5279,0.97,1.05,0.97,1.07,0.3,0.64,0.97
5279,0.97,1.05,0.97,1.07,0.3,0.64,0.97
5279,0.97,1.05,0.97,1.07,0.3,0.64,0.97
5279,0.97,1.05,0.97,1.07,0.3,0.64,0.97
5279,0.97,1.05,0.97,1.07,0.3,0.64,0.97
5279,0.97,1.05,0.97,1.07,0.3,0.64,0.97
5279,0.97,1.05,0.97,1.07,0.3,0.64,0.97
5279,0.97,1.05,0.97,1.07,0.3,0.64,0.97
5279,0.97,1.05,0.97,1.07,0.3,0.64,0.97
5279,0.97,1.05,0.97,1.07,0.3,0.64,0.97
5279,0.97,1.05,0.97,1.07,0.3,0.64,0.97
5279,0.97,1.05,0.97,1.07,0.3,0.64,0.97
5279,0.97,1.05,0.97,1.07,0.3,0.64,0.97
5279,0.97,1.05,0.97,1.07,0.3,0.64,0.97
5279,0.97,1.05,0.97,1.07,0.3,0.64,0.97
5279,0.97,1.05,0.97,1.07,0.3,0.64,0.97
5279,0.97,1.05,0.97,1.07,0.3,0.64,0.97
5279,0.97,1.05,0.97,1.07,0.3,0.64,0.97
5279,0.97,1.05,0.97,1.07,0.3,0.64,0.97
5279,0.97,1.05,0.97,1.07,0.3,0.64,0.97
5279,0.97,1.05,0.97,1.07,0.3,0.64,0.97
5279,0.97,1.05,0.97,1.07,0.3,0.64,0.97
5279,0.97,1.05,0.97,1.07,0.3,0.64,0.97
5279,0.97,1.05,0.97,1.07,0.3,0.64,0.97
5279,0.97,1.05,0.97,1.07,0.3,0.64,0.97
5279,0.97,1.05,0.97,1.07,0.3,0.64,0.97
5279,0.97,1.05,0.97,1.07,0.3,0.64,0.97
5279,0.97,1.05,0.97,1.07,0.3,0.64,0.97
5279,0.97,1.05,0.97,1.07,0.3,0.64,0.97
5279,0.97,1.05,0.97,1.07,0.3,0.64,0.97
5279,0.97,1.05,0.97,1.07,0.3,0.64,0.97
5279,0.97,1.05,0.97,1.07,0.3,0.64,0.97
