ca_county,d_year,store_q1_q2_increase,store_q2_q3_increase,web_q1_q2_increase,web_q2_q3_increase
Aurora County,2002,0.8670342681867346,1.8809412756303756,0.8905928289117667,2.3130031169505907
Kauai County,2002,0.9507030848530145,1.75826693834097,0.9982513909454859,2.0996596409899437
Smith County,2002,0.9472587802798768,1.9117528150059067,0.9607125313898055,1.9937019311795927
Dane County,2002,0.8388485015780163,1.9381295494143664,0.9198258146978757,2.1624464262566194
Kerr County,2002,0.9929434694959022,1.7670913261938441,1.0258940803739829,2.1413401226494684
Otero County,2002,0.9211829889135046,1.8745000188096694,1.0219225085887005,2.1707926106422466
Luna County,2002,0.9119767023716272,1.805968655087232,0.9274498790130759,2.4684198233435106
Red River Parish,2002,0.8623043618510435,1.8489002231347174,0.8789479991269809,2.0098260890505193
Gilchrist County,2002,0.9474811371636738,1.9628497438110089,1.1750192205603727,2.024411445088923
Sierra County,2002,1.0310656690558468,1.898796101361105,1.052372802752525,1.9168080789621533
Duval County,2002,0.9810915289262213,1.8033365592951018,1.0132936620596882,1.973274682341211
Blair County,2002,0.9350051712950509,1.6946894337512477,1.225961707151173,1.7108382351730262
Pottawatomie County,2002,0.8484693881797764,1.9887310257838824,1.0660291047805008,2.227649955206132
Parker County,2002,0.8061398930921387,2.1313013051823804,0.9334604971473979,2.4989979542787424
Sumner County,2002,0.9923531533525044,1.7321998158965544,1.2014186699580434,1.9964757219784455
Lehigh County,2002,0.8451757626082151,1.9615760125771482,1.0483478804193178,2.0236278708729603
Willacy County,2002,0.995666507771437,1.6272968574142197,1.0571893825710257,1.7609016999634832
Edmunds County,2002,0.840593675310246,1.933098966840789,1.018869049440314,2.0285424681016244
Garvin County,2002,0.8399261099189503,1.6477058713825963,1.0170707476958631,1.9808152031774824
Huerfano County,2002,0.8234304496266032,1.87868170371899,1.4150559651129644,2.057345182730437
Caribou County,2002,0.8616666328972817,1.7224943665175703,0.9817964226495374,2.1328251690958555
Luzerne County,2002,0.9536315337848748,1.8012432615025797,1.058503237140965,1.8140712773359322
Mahaska County,2002,0.9987236784787185,1.7583315022702297,1.169075332848172,1.789932208761083
Meade County,2002,0.9478313124509363,1.7277867458680927,1.1147757446263793,1.8663561172377734
Sharkey County,2002,0.7838929504056169,1.9946981456234105,0.9959392584494252,2.248459070840814
Iowa County,2002,0.8968846124833305,1.8546125416820032,1.0442849681534887,2.00836868398683
Coles County,2002,0.9574950184649936,1.8799941952103005,1.1514407173515926,1.9401439468526251
Republic County,2002,1.0623670481026797,1.463244299008298,1.0765864706327417,1.7892996171746012
Newberry County,2002,0.8326144798313341,1.8933707338667436,1.0031958472341242,2.3862242884118463
Richland Parish,2002,0.7995922383329804,2.0031797980100956,0.8405683911666415,2.571355050895701
Richland County,2002,0.9456928165007809,1.726050991135595,1.0293445146727955,1.783678633864661
Freeborn County,2002,0.7921890854488917,2.115487137216933,0.944622882084727,2.3143492294979637
Mahnomen County,2002,0.8458698861495837,1.5035321580943517,0.8658549524575925,2.248232419155654
Van Buren County,2002,0.9536627640479429,1.8221849588612762,0.985866042837401,2.08219412491136
Stephens County,2002,1.0267021513187917,1.6410747487277415,1.0379040425875854,2.082046740634628
Doniphan County,2002,0.8826441815284889,1.9369154703221259,1.0485776286371784,1.9493299906167874
Burnett County,2002,1.2396773721120564,1.6584959073486518,1.3994367070850917,1.9376874345513717
Randolph County,2002,0.9240049886470957,1.7753470369493298,0.9817513482873557,1.9164278980150546
Goshen County,2002,1.048249234602121,1.7793134611187822,1.0854455420459534,1.9634412084187467
Socorro County,2002,0.8875454928722015,1.853826713997505,0.9904606670495681,2.093645550086047
Allamakee County,2002,0.9971313949201261,1.6969678668450805,1.2693450739133656,1.906982278981987
Indiana County,2002,0.9101467032542488,1.7944169926242521,1.020884718542835,1.847530975206402
Marathon County,2002,0.9656151135473531,1.89785318112597,1.6111382261900158,2.168937362985474
Bibb County,2002,0.9340130091816539,1.6954891455709618,0.9827638628140163,2.0106743274322745
Tyler County,2002,0.8839000009871794,1.738985539181287,0.9583293129139147,2.198593066205214
Merrimack County,2002,0.9972177121845025,1.7652385534401198,1.3075308350194823,2.077627303745911
Loudon County,2002,1.0490789664926736,1.6929576433535216,1.1260966539920385,1.9532741588179885
Bollinger County,2002,1.0031708239190185,1.5492154073112574,1.2219316428057763,1.7356933325481785
Okfuskee County,2002,0.871825627958947,1.7141648033040042,1.1854008222039383,1.7954086860550278
Grand Traverse County,2002,0.7463947433056659,1.996173287547102,0.805496573574006,2.022585435653255
Noxubee County,2002,0.9840479178448401,1.7770057374146893,0.9860352034888282,1.9927328141836929
Screven County,2002,0.8570486905569689,1.8047245252167101,1.3703023197370396,2.009695975768859
Tuscola County,2002,0.8710481518790987,1.909772301313586,1.025747193649151,2.003914836128737
Cecil County,2002,0.8885850808008838,1.9128744681106562,1.102118131839163,2.10247184490843
San Augustine County,2002,0.821306911755016,2.2865521161762783,1.0737049259546365,2.5132223827690203
Real County,2002,0.9010165218571121,1.7894849122516816,1.2538548869388666,1.8751968405809316
Caldwell County,2002,0.8903568233646496,1.872396623372434,0.9081042024476434,2.061757701684211
Anderson County,2002,1.001629418217903,1.758795271595055,1.0871089076942302,1.8655113249605375
Sabine County,2002,0.9369660720983564,2.05565362234576,1.0867131464758542,2.2819908305666226
Escambia County,2002,0.9502867221678253,1.9075688430768785,1.1053150193289396,1.9959357050002875
Beadle County,2002,0.9115737069693187,1.686657157233107,1.1415092164484644,1.9815058704213693
Walsh County,2002,0.9334936750729967,1.7993215971877237,1.2421586767773212,1.9070791551424855
Cullman County,2002,0.9209028079800579,1.8301733712433574,1.0521354385491797,1.9277367792289841
Menard County,2002,0.965313446184923,1.888286311226812,1.0183287293838392,1.888901168949069
Pickens County,2002,0.9223489019964177,1.7867439762990225,1.0013783693144476,1.8193958139128013
Arlington County,2002,0.7965341857737608,1.940462680788293,0.918134735950446,2.06631901236104
Iron County,2002,0.9809939515603383,1.778121269852919,0.9909632601244498,1.956755572090321
Montague County,2002,1.0307377965664517,1.6542714870106636,1.1249882853083157,1.7237262836484002
Nassau County,2002,0.8989450127865364,1.9145434654145987,1.0593326684631994,2.06879211581157
Holmes County,2002,0.9530372694251946,1.8692259343864526,0.9957324658053169,2.1552098186227835
Schoharie County,2002,0.9711631007148496,1.8236021537019147,1.0544868733172674,2.2397918512410815
Anchorage Borough,2002,1.0229214054507327,1.5034124083253135,1.2802295835531565,2.2865207714584375
Lucas County,2002,0.9954443513484357,1.682182074410976,1.0441051976554276,1.7047594535456547
Citrus County,2002,0.9911992484482092,1.836670537500787,1.0646558781449902,1.9350297113931707
Clarion County,2002,1.0024515576679311,1.7234465585121643,1.0032201915671517,2.0326571960338575
Tulare County,2002,0.9735124935405253,1.6314366001500757,1.2034356307115726,1.7373976279324166
Oswego County,2002,0.8099380087205486,1.773620436002752,1.1852840553303203,2.4586383937092604
Hood River County,2002,0.9515606565611566,1.7355178759840126,1.0890648470127897,2.1760864165222857
Woodson County,2002,1.0284876373051186,1.9671991567836227,1.2795987327572158,2.251051053177193
San Saba County,2002,0.9206156108219847,1.7336769880523677,1.0216253326739984,1.8294234108236693
Rockwall County,2002,1.0027564390627124,1.55130927500249,1.1144490241008342,1.6362290996960478
Taylor County,2002,0.9310990313443965,1.7584639481787414,0.9899192925756415,1.9095033926649434
Jenkins County,2002,0.9002858731701894,1.7320962633646897,1.0662110745970217,1.779369167078772
Torrance County,2002,0.867881296293732,1.9024091817649837,1.1603397370554775,1.9159594023149342
Eureka County,2002,0.9791458409509886,1.7285598754646583,0.9808679166486868,1.8405254938185842
Orleans County,2002,1.0234482173535087,1.7159856382281908,1.1269214887295806,1.9927221756651214
Lafayette Parish,2002,0.8894261567340621,1.9057461102476336,1.090062426562843,2.265117680069585
Bureau County,2002,0.9785820655380993,1.768198183228579,1.1449881822211216,1.7866600722092512
Faulkner County,2002,0.8458394386687527,1.6848899413862155,1.32508322965349,1.994893186203322
Norfolk city,2002,0.9035956874361257,1.9452123349535273,1.3045480990250569,2.0740932004523165
Allegheny County,2002,0.949990340354523,1.8657036479546003,1.113041779771997,2.041818323032828
Durham County,2002,0.9717386914363416,1.796482696726605,1.1866043251081602,1.805578136456734
Roscommon County,2002,0.8741068825740099,1.916609159468521,0.9528043196981423,2.0479695781249703
Lassen County,2002,1.0477328368057008,1.7394489923604195,1.0852443960266125,2.0744812268876323
White Pine County,2002,0.9841602534476814,1.7611867536493926,1.1310992317208994,2.0158609154536355
Alameda County,2002,0.9363019554526806,1.564131983947314,1.1250585024199424,1.7199245124890437
Muhlenberg County,2002,0.9422119092034885,1.939595757677005,0.9447029121883621,2.0526769044945703
Scioto County,2002,0.9074910189675315,1.7549200906860032,1.1454449640050997,1.9787346763574627
Issaquena County,2002,0.9306075956271357,1.8496920920033268,1.149545965215059,1.9063069994415163
Long County,2002,0.9119112475715815,1.7733057522452493,1.3333989020146388,1.9687776063145739
Tompkins County,2002,0.7947092450182571,1.8542391741105486,0.8894041154442086,2.0287295108923535
Lexington city,2002,0.9736746149373504,1.7249208418787836,1.0797087514695187,2.005296494756559
Prowers County,2002,0.934536437849952,1.587058364384934,1.1183045913421388,1.7861254209687745
Tift County,2002,0.8206728527179253,1.8886910939719443,1.1240433417387947,1.9436506726327074
Wharton County,2002,0.888881202193355,2.2041762358496357,0.926425105259308,2.250889986016496
Cotton County,2002,1.0044600064623348,1.7074195508420211,1.2604292258144987,1.9235485173472888
Wahkiakum County,2002,0.8835805314162648,1.7874319143402235,0.9079672424674673,1.9184713175563022
Dickey County,2002,1.0432913183097776,1.572634800630814,1.3280034230434048,1.987951102225744
Juneau County,2002,1.0882527473301995,1.645297103680539,1.525911801487278,1.9781004942118503
Ness County,2002,0.9804564858062261,1.5784103579734134,1.326134048531591,1.6633083809785207
Hot Spring County,2002,0.9138618739507567,1.8445089293836343,1.037336055021453,2.1791970912360257
Norton County,2002,0.8348748101761099,1.898903316733001,1.024934556519386,2.246788488211006
Clear Creek County,2002,0.8984125525775067,1.9344743641071829,0.9181746386962883,1.94051290981711
Lake and Peninsula Borough,2002,0.9180095392186313,1.8088681702765015,1.0422625630188866,1.9930999592808898
Santa Clara County,2002,0.9686267927198634,2.036347329176338,1.0262613544998158,2.059175363738137
Elko County,2002,1.0289578051710844,1.8083596937974,1.1904687134360814,1.9049651050526026
Waukesha County,2002,0.7759578750788058,1.927820555396976,0.8139168568595814,1.963044633050742
Caledonia County,2002,0.837877005602722,1.7643885329807076,0.9578763727096221,2.5779590475723873
Bradford County,2002,0.9349077354201717,1.7950247039339289,1.0733852149885148,1.9001274029513242
Nez Perce County,2002,0.9629686329888123,1.8892407138305256,1.0103198963951243,2.761156189715676
La Plata County,2002,0.8355250577964874,1.8586092522039113,0.9404442252722751,2.2012288967297606
Genesee County,2002,0.912446507886628,1.781586707158975,0.9340111765211259,1.8028978912259819
Llano County,2002,0.9363746261896334,1.7002612152874845,0.9848346814663461,1.9185078928061325
Bledsoe County,2002,0.9130422506359032,1.9433099857753038,1.2047444938754555,2.156086440539402
Terrebonne Parish,2002,0.9873042990464821,1.910852303001361,1.1297184231685748,2.0189299894275865
Nye County,2002,0.9273971764222587,1.9042568058572182,1.684972962466704,1.9644995756938686
McDuffie County,2002,0.7910646917253454,2.0490261240903056,0.8405630884162216,2.2252603723918574
Clare County,2002,0.8625108204552993,1.7477978178817843,0.9195119288998657,1.9031812558743357
Elkhart County,2002,0.7685801231827808,1.6786641045218225,1.0747060678115077,2.0170808119867907
Cortland County,2002,1.0920778143293544,1.7773152009848932,1.1210893879585622,1.904004413336575
Buchanan County,2002,0.9756928331782029,1.6869042097285496,1.0195864512038786,1.799640636365296
Hennepin County,2002,0.9697208899096682,1.5915575145724703,1.0578558737254695,2.003613116111881
Shoshone County,2002,0.8541063939759966,1.7435539643957036,1.068780489661693,1.8944743829352222
Bartholomew County,2002,1.0191021322559346,1.807995324705316,1.2303682073798239,2.3608191788186597
Sarpy County,2002,0.9190132786974282,1.68294369834562,1.0147380936246158,1.7666359483234253
Gentry County,2002,0.9457280191699455,1.9959613558387872,1.0416988872610078,2.3656047801464153
Wise County,2002,0.8919567463032956,2.0158483661901814,0.9005375416966819,2.0641179215126333
Wells County,2002,0.9389826402589734,1.9740659730976808,0.951821509291964,2.0218444083108147
Dougherty County,2002,1.0335392589067982,1.8579417324951188,1.058698462217886,1.9668433696147647
Union Parish,2002,0.9073995891157538,1.828242087704147,1.3066772322689055,1.9776257770778554
Wilkinson County,2002,0.9082555141441098,1.9472211160187718,0.9691028811667948,2.4799576917734814
Webster Parish,2002,0.9740085370385937,1.7460768952660624,1.1359353571320303,1.8938760376511603
Lexington County,2002,1.0305249597189463,1.7951841832701425,1.0351352896580561,1.850618289000455
Logan County,2002,0.9399595303401682,1.8439517275121546,1.0066473887849607,1.949766599129189
Tulsa County,2002,0.9175975094623757,1.6922577049799046,1.0770096900875075,2.0552291505005553
Saguache County,2002,0.9658487294557515,1.9129246307824832,0.9887798170179231,2.2278208885065234
Parke County,2002,0.8012644851488293,1.8854897927465584,0.8214040141701636,2.5750536123070997
Jack County,2002,1.1428891343658723,1.6827906682137885,1.2254671858223642,2.1211652417319553
Coryell County,2002,0.9025215851090059,1.9052537250405412,1.1425828101054072,1.9466851770580456
Seminole County,2002,0.89869163409233,2.0412273386817517,0.9309032297426515,2.1416063433827404
Labette County,2002,1.0467504448559497,2.0041009603626896,1.1283833615630625,2.226913949284702
New Madrid County,2002,0.894740814599668,1.6097203205602422,1.1986040393496251,1.894578929331902
Boise County,2002,0.9537612801850659,1.8888352602611935,1.4833136352597776,1.9885927456563488
Monona County,2002,0.789243665714582,1.8170941307393966,1.006141523365651,2.05287809557074
Beltrami County,2002,0.9422208174659156,1.8227008949086623,1.3395148827602856,2.169764585862142
Edgefield County,2002,1.0160223089641576,1.8410618554048865,1.2458983035704927,2.41619488017073
Harrison County,2002,0.955929335712462,1.799981645903656,1.0066248487698113,1.959164598738867
Kershaw County,2002,1.0732153870598369,1.6362938647404337,1.163716513992849,2.3253896941377907
Crenshaw County,2002,1.011032626394632,1.8122181891209144,1.0902129340402067,1.8288104579342714
Wicomico County,2002,1.0453593097096776,1.7202684016354333,1.220713651378435,1.808541283165081
Coffey County,2002,0.9759057578525424,1.7942559089561694,1.0863773122580764,1.960502575739462
Bullitt County,2002,1.0866270540805436,1.5871258922628766,1.5656561260470516,1.996020578911734
Muskogee County,2002,0.9587073724114219,1.9472586186268237,0.9811934188557111,2.1099945064095813
Salem County,2002,0.9664448694699054,1.880141941878819,0.9788731478191549,1.9651811372854662
Stanton County,2002,0.8948175249631286,1.8213929428567697,0.9252779168048652,2.1680326293295646
Harding County,2002,0.9771152414874564,1.6855610817989164,1.0500912964782505,1.7106976159289051
Bergen County,2002,1.005878617594708,1.6924030857596801,1.0755568068126145,1.8908705304765647
Leake County,2002,0.8416478235358242,1.876447314771667,0.9357712974292549,1.9572683831913393
Crosby County,2002,0.9452541620044238,2.0312483180883665,1.0116293349200471,2.160957628815105
Edwards County,2002,0.8594250488339277,1.943810714951289,0.9898538245868258,2.130344145113156
Banner County,2002,0.9903384391439968,1.5679667149231762,1.0190470266224694,1.7800913443346906
Spalding County,2002,0.8489485896174295,2.0032968254321815,0.9049216532387063,2.0724116520701052
Emery County,2002,0.8529766146458863,1.6671798005811795,0.8618705552003619,1.8565496306163403
Onondaga County,2002,0.8553156899302998,2.2605652604729918,0.9009561967227242,2.6197120931342406
New London County,2002,0.9602990686852999,1.7332145829561763,1.019330609938602,2.2578343294400827
Suffolk city,2002,0.8782176927883287,1.8941301487971076,0.8895510556222102,1.9609827241093971
Schuyler County,2002,0.8883954106701459,1.8507280951668221,0.9647109110803236,1.986829589970095
Oconee County,2002,0.8876179379919309,2.0005315809114617,1.0466321295176935,2.0043150063001085
Sevier County,2002,0.9541878540703576,1.8505267424359404,1.076813570906748,1.927300321676305
Natchitoches Parish,2002,0.774592060776324,2.0368288908588994,0.8740605702280828,2.045087282342106
Cooper County,2002,0.8771595888663237,2.1685216714059434,0.8966179539008937,2.4421451400812515
New Kent County,2002,0.9348130141438985,1.879091048516227,0.9635827601661008,2.1185990934750265
Lewis County,2002,0.9694036326556252,1.8060130664928191,1.0386379700900004,1.8356612311512552
Independence County,2002,0.7835263859213522,2.2357365453844067,0.7976575030443984,2.2900262460334084
Forrest County,2002,0.9495375662982861,1.7875699778443128,1.0037880533131855,2.2883665243390987
Stafford County,2002,0.8694848538626739,1.8036875351913821,0.9298615323742885,2.1059705279732612
Coshocton County,2002,1.000850241840897,1.824721906374867,1.142031446478978,1.9118821708672793
Andrew County,2002,0.9064860017622653,1.7324588599659079,0.9480077500129687,2.663068582144443
Guadalupe County,2002,0.8775183876030219,1.969559643893016,0.9540295169011787,2.073172296190864
Brewster County,2002,1.0018114778671174,1.8308952408718173,1.1957137149485308,2.1172550254969784
Audrain County,2002,0.8679622689137511,1.8369681792432597,1.0580604716294915,1.942374757255335
Audubon County,2002,0.7575429774712272,2.309061669027736,0.8305494924447626,2.4488417931065967
Gilmer County,2002,0.9204516308629414,1.9494687792095935,1.1056013154259592,1.9585574768088316
Warrick County,2002,0.9787917439419528,2.0014607935029582,1.1757387405692021,2.0093398902402675
Hardee County,2002,1.0149836503355523,1.6722359661669468,1.0898802077171563,1.9907663793796373
Plymouth County,2002,0.8955184312831396,1.8967036370052586,1.0215655699873822,2.0400461704669772
Travis County,2002,0.9512172435144786,1.9122317022787592,1.144197653327945,2.305147273433089
Bamberg County,2002,0.7739477273822967,1.8996315840068323,0.9244702344848424,1.9680899789738353
Pender County,2002,0.96294817436403,1.6757943431257953,1.0891660854841974,1.7264818367243842
Shelby County,2002,0.9585653006125849,1.7902279205199365,0.9652869055435462,1.9422124513597259
Upshur County,2002,0.8919900328727977,1.816952691853536,1.0606966342741384,1.8308760405240945
Jim Wells County,2002,0.9988815335761081,1.7928655819448107,1.2070364555609343,1.826559248455037
Mobile County,2002,1.0016958519694632,1.8071014788278381,1.2450895305374452,1.8344884780908457
Luce County,2002,0.8788684340709294,1.9566583370679884,0.9063021044955791,2.3124556167510324
La Porte County,2002,0.9658882197294777,1.7776025647019307,1.0447098302273872,1.7782162072003367
Fairfax city,2002,0.822825226975382,1.9141373018113201,1.0019671091203357,2.3601166917503726
Rowan County,2002,0.9820358883099454,1.8080321139876643,1.1273756263513528,2.2421122380695677
Esmeralda County,2002,0.8380840989630431,1.7724471546762084,0.9151893182586901,1.9819878568168108
Oliver County,2002,0.8472602650056003,2.0492297939535264,0.9410230466721645,2.381969173686897
Muscatine County,2002,0.9009454284968275,1.8320237551121814,0.9633246637224575,1.9389092775369252
Runnels County,2002,0.7630402161202742,2.1892847214895754,1.0523351086427681,2.2484384133976927
Wood County,2002,0.9612772342996357,1.7562582956073298,1.019149394800602,1.9994996784869519
Okeechobee County,2002,1.046451846674109,1.845502356731978,1.1082075014268111,1.956600994675912
Giles County,2002,0.902525328914193,1.828309344761007,0.9728006789989455,2.1420543219686357
Surry County,2002,0.9623092382332554,1.6885733708202133,0.9845702149761265,1.7705542355812114
Greenwood County,2002,0.9280331235910064,1.8673413062540778,1.12935509811316,2.002543733927324
Saline County,2002,0.9125985857038482,1.8302719290713276,0.9598467614502755,2.131831296028998
Trousdale County,2002,0.8585357023052003,1.8403918152990275,1.229029401567536,1.9355977724213753
Atlantic County,2002,0.9556402694936788,1.736881123049913,0.9578268705629454,2.0030026467003927
Kaufman County,2002,0.9728327775294812,1.8271923123879874,1.1790562388250239,2.2188180904303962
Chesapeake city,2002,0.9083241052773732,1.775062543955108,1.044321865620373,2.042329466558418
Bowman County,2002,0.8521261245664866,2.0202464043773274,0.9251033458760235,2.2084558764896194
Ozaukee County,2002,0.9349355308455873,1.7131521609263674,1.0902124851486776,2.388912110300032
Ward County,2002,0.8777160620011485,1.7233847155246271,1.1101975006653242,1.8167072454807434
Bon Homme County,2002,0.9523485297239025,1.6237353547414062,1.2006096109788356,2.0530850845858386
Wallowa County,2002,0.9240938071675785,1.7897798353183132,1.0069074062738792,2.2723726751597106
Boyle County,2002,0.8632835049852837,1.9947240327294733,1.3674772027758086,2.0552525616873667
Sandusky County,2002,0.8898751935890828,1.9244224358620146,1.1696313551352102,2.4054804027675276
Huntingdon County,2002,1.0319541329170967,1.6424249483589866,1.3464393133874684,1.7123825441219946
Garfield County,2002,0.9751004123173788,1.8253430373114174,0.9994109225748823,1.855722160816151
Coos County,2002,0.985911270338917,1.7683426254389394,0.9914306911722638,1.8980968705718448
Tazewell County,2002,0.995815942992918,1.8147351811444838,1.069545951252333,1.9432482835415017
Santa Rosa County,2002,0.7815267503425265,2.0958668262035616,1.0314787513013186,2.2836365124767184
Power County,2002,0.9840616377206621,1.707824118891382,1.0538629339016212,2.1778431143425556
Ashe County,2002,0.965691008252786,1.8549934669872563,1.1679399149530232,1.9268600180731605
